product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0846,Vela Spark 945,Smart Home,Vela,671.93,470.34,2014,12,0.36,SKU-VEL00846,Home Automation,Wave,Graphite,SUP032,Vietnam,2014-10-15,GST_STANDARD,Protective case,True,False,"home automation designed for automated blind and curtain routines, in the wave family and supplied by vela with a 12-month warranty."
PRD0847,Candle Bloom 946,Gaming,Candle,1533.33,976.06,2017,24,1.361,SKU-CAN00847,Gaming Hardware,Arc,White,SUP033,Korea,2017-05-12,GST_STANDARD,Protective case,False,True,"gaming hardware designed for game streaming and media capture, in the arc family and supplied by candle with a 24-month warranty."
PRD0848,Vela Halo 947,Wearable,Vela,289.88,141.94,2013,12,0.09,SKU-VEL00848,Health Wearable,Atlas,Blue,SUP034,Malaysia,2013-10-18,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the atlas family and supplied by vela with a 12-month warranty."
PRD0849,Candle Quest 948,Networking,Candle,216.96,162.83,2017,24,0.648,SKU-CAN00849,Connected Network,Bloom,Red,SUP035,Australia,2017-09-25,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the bloom family and supplied by candle with a 24-month warranty."
PRD0850,Vela Wave 949,Accessory,Vela,101.36,64.47,2017,12,0.204,SKU-VEL00850,Mobile Accessory,Core,Gold,SUP036,Australia,2017-01-13,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the core family and supplied by vela with a 12-month warranty."
PRD0851,Candle Edge 950,Laptop,Candle,2462.55,1202.92,2012,24,1.444,SKU-CAN00851,Ultrabook,Edge,Red,SUP037,Korea,2012-01-23,GST_STANDARD,Box,True,False,"ultrabook designed for portable document work and video meetings, in the edge family and supplied by candle with a 24-month warranty."
PRD0852,Vela Nova 951,Smartphone,Vela,1542.22,1054.75,2013,24,0.235,SKU-VEL00852,5G Smartphone,Echo,Blue,SUP001,Vietnam,2013-10-19,GST_STANDARD,Recycled box,False,True,"5g smartphone designed for daily communication and navigation, in the echo family and supplied by vela with a 24-month warranty."
PRD0853,Candle Shift 952,Tablet,Candle,1117.98,818.63,2014,24,0.733,SKU-CAN00853,Productivity Tablet,Flux,Silver,SUP002,Malaysia,2014-10-16,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the flux family and supplied by candle with a 24-month warranty."
PRD0854,Vela Atlas 953,Home Entertainment,Vela,2878.03,1739.82,2016,24,6.07,SKU-VEL00854,Smart Display,Halo,Graphite,SUP003,China,2016-07-15,GST_STANDARD,Protective case,True,True,"smart display designed for shared film and television viewing, in the halo family and supplied by vela with a 24-month warranty."
PRD0855,Candle Flux 954,Audio,Candle,552.31,302.96,2015,12,0.576,SKU-CAN00855,Wireless Audio,Lumen,Blue,SUP004,Japan,2015-10-04,GST_STANDARD,Protective case,True,True,"wireless audio designed for commuting and spoken-content listening, in the lumen family and supplied by candle with a 12-month warranty."
PRD0856,Vela Pulse 955,Smart Home,Vela,508.46,365.2,2012,12,0.31,SKU-VEL00856,Home Automation,Nova,Red,SUP005,Vietnam,2012-09-20,GST_STANDARD,Protective case,True,True,"home automation designed for app-controlled room lighting, in the nova family and supplied by vela with a 12-month warranty."
PRD0857,Candle Vista 956,Gaming,Candle,160.36,84.76,2015,24,1.034,SKU-CAN00857,Gaming Hardware,Orbit,Red,SUP006,Malaysia,2015-09-16,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for long desktop gaming sessions, in the orbit family and supplied by candle with a 24-month warranty."
PRD0858,Vela Core 957,Wearable,Vela,179.07,109.63,2017,12,0.106,SKU-VEL00858,Health Wearable,Pulse,Green,SUP007,Australia,2017-05-18,GST_STANDARD,Recycled box,True,True,"health wearable designed for daily activity and sleep tracking, in the pulse family and supplied by vela with a 12-month warranty."
PRD0859,Candle Lumen 958,Networking,Candle,1242.69,601.27,2012,24,0.633,SKU-CAN00859,Connected Network,Quest,White,SUP008,Japan,2012-03-03,GST_STANDARD,Recycled box,True,True,"connected network designed for home-office wireless coverage, in the quest family and supplied by candle with a 24-month warranty."
PRD0860,Vela Ridge 959,Accessory,Vela,113.03,77.53,2015,12,0.164,SKU-VEL00860,Mobile Accessory,Ridge,Red,SUP009,China,2015-02-05,GST_STANDARD,Protective case,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the ridge family and supplied by vela with a 12-month warranty."
PRD0861,Candle Arc 960,Laptop,Candle,3043.65,1809.38,2016,24,1.567,SKU-CAN00861,Ultrabook,Shift,Black,SUP010,Vietnam,2016-03-20,GST_STANDARD,Box,True,True,"ultrabook designed for study, research and note taking, in the shift family and supplied by candle with a 24-month warranty."
PRD0862,Vela Echo 961,Smartphone,Vela,717.42,383.56,2013,24,0.266,SKU-VEL00862,5G Smartphone,Spark,Red,SUP011,China,2013-09-24,GST_STANDARD,Box,True,True,"5g smartphone designed for mobile photography and messaging, in the spark family and supplied by vela with a 24-month warranty."
PRD0863,Candle Orbit 962,Tablet,Candle,894.64,670.15,2016,24,0.59,SKU-CAN00863,Productivity Tablet,Vista,White,SUP012,Australia,2016-08-27,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the vista family and supplied by candle with a 24-month warranty."
PRD0864,Vela Spark 963,Home Entertainment,Vela,3828.18,2399.29,2014,24,6.298,SKU-VEL00864,Smart Display,Wave,Gold,SUP013,Vietnam,2014-08-02,GST_STANDARD,Protective case,True,True,"smart display designed for music and spoken-content playback, in the wave family and supplied by vela with a 24-month warranty."
PRD0865,Candle Bloom 964,Audio,Candle,851.18,452.38,2012,12,0.525,SKU-CAN00865,Wireless Audio,Arc,Red,SUP014,Malaysia,2012-11-16,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the arc family and supplied by candle with a 12-month warranty."
PRD0866,Vela Halo 965,Smart Home,Vela,487.97,241.86,2016,12,0.449,SKU-VEL00866,Home Automation,Atlas,White,SUP015,Korea,2016-04-03,GST_STANDARD,Recycled box,False,True,"home automation designed for scheduled control of a household power outlet, in the atlas family and supplied by vela with a 12-month warranty."
PRD0867,Candle Quest 966,Gaming,Candle,111.69,69.95,2014,24,1.186,SKU-CAN00867,Gaming Hardware,Bloom,White,SUP016,China,2014-03-15,GST_STANDARD,Box,True,True,"gaming hardware designed for casual games in a shared room, in the bloom family and supplied by candle with a 24-month warranty."
PRD0868,Vela Wave 967,Wearable,Vela,1088.06,596.25,2014,12,0.115,SKU-VEL00868,Health Wearable,Core,Silver,SUP017,Japan,2014-06-21,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the core family and supplied by vela with a 12-month warranty."
PRD0869,Candle Edge 968,Networking,Candle,1367.62,992.42,2016,24,0.684,SKU-CAN00869,Connected Network,Edge,Graphite,SUP018,Malaysia,2016-06-13,GST_STANDARD,Box,True,True,"connected network designed for connecting several shared household devices, in the edge family and supplied by candle with a 24-month warranty."
PRD0870,Vela Nova 969,Accessory,Vela,297.44,184.66,2013,12,0.132,SKU-VEL00870,Mobile Accessory,Echo,Black,SUP019,Australia,2013-08-12,GST_STANDARD,Protective case,True,True,"mobile accessory designed for protective storage during travel, in the echo family and supplied by vela with a 12-month warranty."
PRD0871,Candle Shift 970,Laptop,Candle,1164.43,640.09,2012,24,1.959,SKU-CAN00871,Ultrabook,Flux,Graphite,SUP020,Korea,2012-02-15,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the flux family and supplied by candle with a 24-month warranty."
PRD0872,Vela Atlas 971,Smartphone,Vela,796.81,439.6,2017,24,0.172,SKU-VEL00872,5G Smartphone,Halo,White,SUP021,Malaysia,2017-11-16,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the halo family and supplied by vela with a 24-month warranty."
PRD0873,Candle Flux 972,Tablet,Candle,665.62,473.34,2015,24,0.748,SKU-CAN00873,Productivity Tablet,Lumen,Gold,SUP022,Malaysia,2015-02-14,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for field forms and client presentations, in the lumen family and supplied by candle with a 24-month warranty."
PRD0874,Vela Pulse 973,Home Entertainment,Vela,2293.13,1490.71,2016,24,5.989,SKU-VEL00874,Smart Display,Nova,Silver,SUP023,Australia,2016-08-15,GST_STANDARD,Recycled box,False,True,"smart display designed for family media streaming, in the nova family and supplied by vela with a 24-month warranty."
PRD0875,Candle Vista 974,Audio,Candle,243.6,160.11,2012,12,0.461,SKU-CAN00875,Wireless Audio,Orbit,Blue,SUP024,China,2012-05-08,GST_STANDARD,Box,True,True,"wireless audio designed for video calls and online classes, in the orbit family and supplied by candle with a 12-month warranty."
PRD0876,Vela Core 975,Smart Home,Vela,228.97,139.05,2015,12,0.296,SKU-VEL00876,Home Automation,Pulse,Gold,SUP025,Vietnam,2015-06-23,GST_STANDARD,Protective case,True,True,"home automation designed for indoor temperature and humidity monitoring, in the pulse family and supplied by vela with a 12-month warranty."
PRD0877,Candle Lumen 976,Gaming,Candle,507.09,319.03,2013,24,1.371,SKU-CAN00877,Gaming Hardware,Quest,White,SUP026,Korea,2013-12-09,GST_STANDARD,Box,False,True,"gaming hardware designed for competitive play and voice communication, in the quest family and supplied by candle with a 24-month warranty."
PRD0878,Vela Ridge 977,Wearable,Vela,1044.76,521.89,2013,12,0.115,SKU-VEL00878,Health Wearable,Ridge,Graphite,SUP027,Korea,2013-04-08,GST_STANDARD,Protective case,True,True,"health wearable designed for exercise session summaries, in the ridge family and supplied by vela with a 12-month warranty."
PRD0879,Candle Arc 978,Networking,Candle,287.13,171.97,2016,24,0.642,SKU-CAN00879,Connected Network,Shift,Green,SUP028,Japan,2016-05-27,GST_STANDARD,Recycled box,True,True,"connected network designed for video meetings and media streaming, in the shift family and supplied by candle with a 24-month warranty."
PRD0880,Vela Echo 979,Accessory,Vela,291.86,168.88,2015,12,0.218,SKU-VEL00880,Mobile Accessory,Spark,Red,SUP029,Vietnam,2015-11-26,GST_STANDARD,Protective case,True,True,"mobile accessory designed for charging-cable organisation, in the spark family and supplied by vela with a 12-month warranty."
PRD0881,Candle Orbit 980,Laptop,Candle,2880.61,2170.37,2017,24,2.041,SKU-CAN00881,Ultrabook,Vista,White,SUP030,Malaysia,2017-01-03,GST_STANDARD,Box,False,True,"ultrabook designed for shared home-office administration, in the vista family and supplied by candle with a 24-month warranty."
PRD0882,Vela Spark 981,Smartphone,Vela,1555.62,857.3,2017,24,0.203,SKU-VEL00882,5G Smartphone,Wave,Green,SUP031,Vietnam,2017-09-12,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for travel planning and media use, in the wave family and supplied by vela with a 24-month warranty."
PRD0883,Candle Bloom 982,Tablet,Candle,1502.86,884.48,2014,24,0.56,SKU-CAN00883,Productivity Tablet,Arc,Black,SUP032,Japan,2014-07-02,GST_STANDARD,Protective case,True,True,"productivity tablet designed for family learning and shared browsing, in the arc family and supplied by candle with a 24-month warranty."
PRD0884,Vela Halo 983,Home Entertainment,Vela,3422.46,1993.55,2016,24,7.487,SKU-VEL00884,Smart Display,Atlas,Green,SUP033,Vietnam,2016-07-25,GST_STANDARD,Recycled box,False,True,"smart display designed for casual living-room gaming, in the atlas family and supplied by vela with a 24-month warranty."
PRD0885,Candle Quest 984,Audio,Candle,1136.58,646.84,2016,12,0.487,SKU-CAN00885,Wireless Audio,Bloom,Red,SUP034,China,2016-07-16,GST_STANDARD,Recycled box,True,True,"wireless audio designed for shared-room music playback, in the bloom family and supplied by candle with a 12-month warranty."
PRD0886,Vela Wave 985,Smart Home,Vela,59.21,43.77,2017,12,0.337,SKU-VEL00886,Home Automation,Core,Red,SUP035,Australia,2017-05-26,GST_STANDARD,Protective case,True,True,"home automation designed for door and window activity alerts, in the core family and supplied by vela with a 12-month warranty."
PRD0887,Candle Edge 986,Gaming,Candle,1400.8,808.27,2017,24,1.204,SKU-CAN00887,Gaming Hardware,Edge,White,SUP036,Malaysia,2017-01-02,GST_STANDARD,Box,True,True,"gaming hardware designed for portable gaming and travel, in the edge family and supplied by candle with a 24-month warranty."
PRD0888,Vela Nova 987,Wearable,Vela,828.95,399.46,2012,12,0.099,SKU-VEL00888,Health Wearable,Echo,Silver,SUP037,Malaysia,2012-07-27,GST_STANDARD,Recycled box,True,True,"health wearable designed for calendar alerts and quick message checks, in the echo family and supplied by vela with a 12-month warranty."
PRD0889,Candle Shift 988,Networking,Candle,478.58,250.57,2013,24,0.755,SKU-CAN00889,Connected Network,Flux,Graphite,SUP001,Korea,2013-12-01,GST_STANDARD,Recycled box,True,True,"connected network designed for guest-network and device management, in the flux family and supplied by candle with a 24-month warranty."
PRD0890,Vela Atlas 989,Accessory,Vela,309.69,234.18,2012,12,0.238,SKU-VEL00890,Mobile Accessory,Halo,White,SUP002,Vietnam,2012-04-10,GST_STANDARD,Box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the halo family and supplied by vela with a 12-month warranty."
PRD0891,Candle Flux 990,Laptop,Candle,2117.27,1146.58,2015,24,1.574,SKU-CAN00891,Ultrabook,Lumen,White,SUP003,China,2015-09-21,GST_STANDARD,Recycled box,False,True,"ultrabook designed for travel-based work and presentations, in the lumen family and supplied by candle with a 24-month warranty."
PRD0892,Vela Pulse 991,Smartphone,Vela,1067.89,766.33,2013,24,0.19,SKU-VEL00892,5G Smartphone,Nova,Silver,SUP004,Vietnam,2013-09-22,GST_STANDARD,Protective case,False,True,"5g smartphone designed for family communication and casual apps, in the nova family and supplied by vela with a 24-month warranty."
PRD0893,Candle Vista 992,Tablet,Candle,1076.78,784.92,2017,24,0.596,SKU-CAN00893,Productivity Tablet,Orbit,Gold,SUP005,Vietnam,2017-09-12,GST_STANDARD,Box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the orbit family and supplied by candle with a 24-month warranty."
PRD0894,Vela Core 993,Home Entertainment,Vela,2406.75,1213.83,2012,24,7.772,SKU-VEL00894,Smart Display,Pulse,Black,SUP006,China,2012-03-23,GST_STANDARD,Recycled box,False,True,"smart display designed for presentations and photo viewing, in the pulse family and supplied by vela with a 24-month warranty."
PRD0895,Candle Lumen 994,Audio,Candle,830.36,464.51,2013,12,0.631,SKU-CAN00895,Wireless Audio,Quest,Gold,SUP007,Australia,2013-09-11,GST_STANDARD,Recycled box,False,True,"wireless audio designed for long listening sessions at home, in the quest family and supplied by candle with a 12-month warranty."
PRD0896,Vela Ridge 995,Smart Home,Vela,452.47,284.55,2013,12,0.364,SKU-VEL00896,Home Automation,Ridge,Green,SUP008,Japan,2013-02-07,GST_STANDARD,Box,False,True,"home automation designed for automated blind and curtain routines, in the ridge family and supplied by vela with a 12-month warranty."
PRD0897,Candle Arc 996,Gaming,Candle,1058.2,769.83,2014,24,1.378,SKU-CAN00897,Gaming Hardware,Shift,Blue,SUP009,China,2014-03-12,GST_STANDARD,Protective case,False,True,"gaming hardware designed for game streaming and media capture, in the shift family and supplied by candle with a 24-month warranty."
PRD0898,Vela Echo 997,Wearable,Vela,642.43,345.53,2017,12,0.096,SKU-VEL00898,Health Wearable,Spark,Graphite,SUP010,Australia,2017-02-27,GST_STANDARD,Recycled box,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the spark family and supplied by vela with a 12-month warranty."
PRD0899,Candle Orbit 998,Networking,Candle,180.25,130.17,2012,24,0.515,SKU-CAN00899,Connected Network,Vista,Silver,SUP011,Korea,2012-10-20,GST_STANDARD,Box,True,True,"connected network designed for extending coverage between rooms, in the vista family and supplied by candle with a 24-month warranty."
PRD0900,Vela Spark 999,Accessory,Vela,259.46,173.99,2014,12,0.155,SKU-VEL00900,Mobile Accessory,Wave,Gold,SUP012,China,2014-05-22,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the wave family and supplied by vela with a 12-month warranty."
PRD0901,Candle Bloom 1000,Laptop,Candle,2926.07,1853.42,2013,24,1.468,SKU-CAN00901,Ultrabook,Arc,Black,SUP013,Korea,2013-07-17,GST_STANDARD,Box,True,True,"ultrabook designed for portable document work and video meetings, in the arc family and supplied by candle with a 24-month warranty."
PRD0902,Vela Halo 1001,Smartphone,Vela,307.82,206.05,2014,24,0.253,SKU-VEL00902,5G Smartphone,Atlas,Graphite,SUP014,Vietnam,2014-02-19,GST_STANDARD,Box,True,True,"5g smartphone designed for daily communication and navigation, in the atlas family and supplied by vela with a 24-month warranty."
PRD0903,Candle Quest 1002,Tablet,Candle,980.26,626.1,2012,24,0.45,SKU-CAN00903,Productivity Tablet,Bloom,Gold,SUP015,Korea,2012-06-20,GST_STANDARD,Box,False,True,"productivity tablet designed for reading, annotation and handwritten notes, in the bloom family and supplied by candle with a 24-month warranty."
PRD0904,Vela Wave 1003,Home Entertainment,Vela,3664.33,2779.46,2014,24,9.643,SKU-VEL00904,Smart Display,Core,Black,SUP016,Japan,2014-10-04,GST_STANDARD,Protective case,True,False,"smart display designed for shared film and television viewing, in the core family and supplied by vela with a 24-month warranty."
PRD0905,Candle Edge 1004,Audio,Candle,958.12,648.4,2013,12,0.558,SKU-CAN00905,Wireless Audio,Edge,Silver,SUP017,Vietnam,2013-02-01,GST_STANDARD,Protective case,False,True,"wireless audio designed for commuting and spoken-content listening, in the edge family and supplied by candle with a 12-month warranty."
PRD0906,Vela Nova 1005,Smart Home,Vela,303.87,195.7,2012,12,0.336,SKU-VEL00906,Home Automation,Echo,White,SUP018,Australia,2012-03-24,GST_STANDARD,Box,True,True,"home automation designed for app-controlled room lighting, in the echo family and supplied by vela with a 12-month warranty."
PRD0907,Candle Shift 1006,Gaming,Candle,130.49,86.78,2015,24,1.252,SKU-CAN00907,Gaming Hardware,Flux,Graphite,SUP019,Korea,2015-09-17,GST_STANDARD,Protective case,False,True,"gaming hardware designed for long desktop gaming sessions, in the flux family and supplied by candle with a 24-month warranty."
PRD0908,Vela Atlas 1007,Wearable,Vela,81.42,58.14,2013,12,0.153,SKU-VEL00908,Health Wearable,Halo,Graphite,SUP020,China,2013-06-23,GST_STANDARD,Protective case,True,True,"health wearable designed for daily activity and sleep tracking, in the halo family and supplied by vela with a 12-month warranty."
PRD0909,Candle Flux 1008,Networking,Candle,1266.71,724.3,2012,24,0.862,SKU-CAN00909,Connected Network,Lumen,Red,SUP021,China,2012-09-19,GST_STANDARD,Protective case,True,True,"connected network designed for home-office wireless coverage, in the lumen family and supplied by candle with a 24-month warranty."
PRD0910,Vela Pulse 1009,Accessory,Vela,53.54,37.29,2013,12,0.187,SKU-VEL00910,Mobile Accessory,Nova,Silver,SUP022,Malaysia,2013-10-08,GST_STANDARD,Box,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the nova family and supplied by vela with a 12-month warranty."
PRD0911,Candle Vista 1010,Laptop,Candle,1497.3,774.07,2015,24,2.01,SKU-CAN00911,Ultrabook,Orbit,Black,SUP023,Australia,2015-09-04,GST_STANDARD,Recycled box,False,True,"ultrabook designed for study, research and note taking, in the orbit family and supplied by candle with a 24-month warranty."
PRD0912,Vela Core 1011,Smartphone,Vela,1645.17,970.8,2017,24,0.18,SKU-VEL00912,5G Smartphone,Pulse,Graphite,SUP024,Australia,2017-07-18,GST_STANDARD,Recycled box,True,True,"5g smartphone designed for mobile photography and messaging, in the pulse family and supplied by vela with a 24-month warranty."
PRD0913,Candle Lumen 1012,Tablet,Candle,1306.73,720.59,2012,24,0.794,SKU-CAN00913,Productivity Tablet,Quest,Gold,SUP025,Vietnam,2012-04-23,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for portable media and video calls, in the quest family and supplied by candle with a 24-month warranty."
PRD0914,Vela Ridge 1013,Home Entertainment,Vela,3258.34,2435.69,2015,24,9.011,SKU-VEL00914,Smart Display,Ridge,Gold,SUP026,China,2015-12-23,GST_STANDARD,Protective case,False,True,"smart display designed for music and spoken-content playback, in the ridge family and supplied by vela with a 24-month warranty."
PRD0915,Candle Arc 1014,Audio,Candle,1134.28,604.13,2017,12,0.558,SKU-CAN00915,Wireless Audio,Shift,Green,SUP027,China,2017-05-15,GST_STANDARD,Box,True,False,"wireless audio designed for music during focused desk work, in the shift family and supplied by candle with a 12-month warranty."
PRD0916,Vela Echo 1015,Smart Home,Vela,256.29,138.0,2017,12,0.381,SKU-VEL00916,Home Automation,Spark,White,SUP028,Vietnam,2017-01-17,GST_STANDARD,Box,False,True,"home automation designed for scheduled control of a household power outlet, in the spark family and supplied by vela with a 12-month warranty."
PRD0917,Candle Orbit 1016,Gaming,Candle,624.31,466.81,2013,24,1.494,SKU-CAN00917,Gaming Hardware,Vista,Red,SUP029,China,2013-01-26,GST_STANDARD,Protective case,True,True,"gaming hardware designed for casual games in a shared room, in the vista family and supplied by candle with a 24-month warranty."
PRD0918,Vela Spark 1017,Wearable,Vela,781.2,479.36,2013,12,0.099,SKU-VEL00918,Health Wearable,Wave,Graphite,SUP030,Vietnam,2013-04-26,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the wave family and supplied by vela with a 12-month warranty."
PRD0919,Candle Bloom 1018,Networking,Candle,1308.07,645.69,2016,24,0.845,SKU-CAN00919,Connected Network,Arc,Black,SUP031,China,2016-06-14,GST_STANDARD,Recycled box,True,True,"connected network designed for connecting several shared household devices, in the arc family and supplied by candle with a 24-month warranty."
PRD0920,Vela Halo 1019,Accessory,Vela,53.18,38.49,2013,12,0.245,SKU-VEL00920,Mobile Accessory,Atlas,Graphite,SUP032,Korea,2013-11-23,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for protective storage during travel, in the atlas family and supplied by vela with a 12-month warranty."
PRD0921,Candle Quest 1020,Laptop,Candle,2485.73,1715.99,2015,24,1.942,SKU-CAN00921,Ultrabook,Bloom,Black,SUP033,Australia,2015-04-15,GST_STANDARD,Box,True,True,"ultrabook designed for creative projects and media editing, in the bloom family and supplied by candle with a 24-month warranty."
PRD0922,Vela Wave 1021,Smartphone,Vela,1800.32,1228.67,2017,24,0.184,SKU-VEL00922,5G Smartphone,Core,Red,SUP034,Korea,2017-11-25,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the core family and supplied by vela with a 24-month warranty."
PRD0923,Candle Edge 1022,Tablet,Candle,1251.17,670.04,2013,24,0.58,SKU-CAN00923,Productivity Tablet,Edge,Black,SUP035,China,2013-03-07,GST_STANDARD,Protective case,False,True,"productivity tablet designed for field forms and client presentations, in the edge family and supplied by candle with a 24-month warranty."
PRD0924,Vela Nova 1023,Home Entertainment,Vela,2237.68,1428.95,2015,24,7.247,SKU-VEL00924,Smart Display,Echo,Graphite,SUP036,Vietnam,2015-05-07,GST_STANDARD,Recycled box,False,True,"smart display designed for family media streaming, in the echo family and supplied by vela with a 24-month warranty."
PRD0925,Candle Shift 1024,Audio,Candle,557.83,323.32,2017,12,0.633,SKU-CAN00925,Wireless Audio,Flux,Blue,SUP037,Japan,2017-10-24,GST_STANDARD,Protective case,True,True,"wireless audio designed for video calls and online classes, in the flux family and supplied by candle with a 12-month warranty."
PRD0926,Vela Atlas 1025,Smart Home,Vela,546.12,320.41,2013,12,0.454,SKU-VEL00926,Home Automation,Halo,Graphite,SUP001,Australia,2013-12-03,GST_STANDARD,Box,True,True,"home automation designed for indoor temperature and humidity monitoring, in the halo family and supplied by vela with a 12-month warranty."
PRD0927,Candle Flux 1026,Gaming,Candle,2435.38,1700.02,2014,24,1.25,SKU-CAN00927,Gaming Hardware,Lumen,Black,SUP002,Vietnam,2014-02-17,GST_STANDARD,Protective case,False,True,"gaming hardware designed for competitive play and voice communication, in the lumen family and supplied by candle with a 24-month warranty."
PRD0928,Vela Pulse 1027,Wearable,Vela,426.54,241.99,2016,12,0.115,SKU-VEL00928,Health Wearable,Nova,Red,SUP003,Australia,2016-02-11,GST_STANDARD,Recycled box,True,True,"health wearable designed for exercise session summaries, in the nova family and supplied by vela with a 12-month warranty."
PRD0929,Candle Vista 1028,Networking,Candle,1112.27,777.23,2015,24,0.785,SKU-CAN00929,Connected Network,Orbit,Green,SUP004,Malaysia,2015-01-12,GST_STANDARD,Recycled box,False,True,"connected network designed for video meetings and media streaming, in the orbit family and supplied by candle with a 24-month warranty."
PRD0930,Vela Core 1029,Accessory,Vela,62.22,32.94,2014,12,0.174,SKU-VEL00930,Mobile Accessory,Pulse,Silver,SUP005,Vietnam,2014-02-21,GST_STANDARD,Protective case,True,True,"mobile accessory designed for charging-cable organisation, in the pulse family and supplied by vela with a 12-month warranty."
PRD0931,Candle Lumen 1030,Laptop,Candle,1200.5,672.68,2016,24,1.129,SKU-CAN00931,Ultrabook,Quest,Red,SUP006,Japan,2016-05-27,GST_STANDARD,Box,True,True,"ultrabook designed for shared home-office administration, in the quest family and supplied by candle with a 24-month warranty."
PRD0932,Vela Ridge 1031,Smartphone,Vela,447.1,252.91,2015,24,0.201,SKU-VEL00932,5G Smartphone,Ridge,Gold,SUP007,Vietnam,2015-07-18,GST_STANDARD,Box,False,True,"5g smartphone designed for travel planning and media use, in the ridge family and supplied by vela with a 24-month warranty."
PRD0933,Candle Arc 1032,Tablet,Candle,1071.81,663.28,2013,24,0.606,SKU-CAN00933,Productivity Tablet,Shift,White,SUP008,Vietnam,2013-12-23,GST_STANDARD,Box,False,True,"productivity tablet designed for family learning and shared browsing, in the shift family and supplied by candle with a 24-month warranty."
PRD0934,Vela Echo 1033,Home Entertainment,Vela,789.27,549.63,2016,24,6.921,SKU-VEL00934,Smart Display,Spark,Gold,SUP009,Malaysia,2016-02-18,GST_STANDARD,Box,True,True,"smart display designed for casual living-room gaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0935,Candle Orbit 1034,Audio,Candle,1070.56,671.5,2013,12,0.434,SKU-CAN00935,Wireless Audio,Vista,Black,SUP010,Australia,2013-10-06,GST_STANDARD,Box,True,True,"wireless audio designed for shared-room music playback, in the vista family and supplied by candle with a 12-month warranty."
PRD0936,Vela Spark 1035,Smart Home,Vela,477.26,236.61,2013,12,0.476,SKU-VEL00936,Home Automation,Wave,Red,SUP011,China,2013-04-18,GST_STANDARD,Protective case,True,True,"home automation designed for door and window activity alerts, in the wave family and supplied by vela with a 12-month warranty."
PRD0937,Candle Bloom 1036,Gaming,Candle,1780.49,896.26,2013,24,1.14,SKU-CAN00937,Gaming Hardware,Arc,Red,SUP012,Vietnam,2013-12-04,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for portable gaming and travel, in the arc family and supplied by candle with a 24-month warranty."
PRD0938,Vela Halo 1037,Wearable,Vela,327.05,208.62,2012,12,0.093,SKU-VEL00938,Health Wearable,Atlas,Green,SUP013,Japan,2012-08-09,GST_STANDARD,Box,True,True,"health wearable designed for calendar alerts and quick message checks, in the atlas family and supplied by vela with a 12-month warranty."
PRD0939,Candle Quest 1038,Networking,Candle,966.3,583.88,2017,24,0.817,SKU-CAN00939,Connected Network,Bloom,Green,SUP014,Japan,2017-09-24,GST_STANDARD,Box,False,True,"connected network designed for guest-network and device management, in the bloom family and supplied by candle with a 24-month warranty."
PRD0940,Vela Wave 1039,Accessory,Vela,51.08,36.95,2017,12,0.133,SKU-VEL00940,Mobile Accessory,Core,Silver,SUP015,Japan,2017-03-27,GST_STANDARD,Recycled box,True,True,"mobile accessory designed for connecting several devices through one compact adapter, in the core family and supplied by vela with a 12-month warranty."
PRD0941,Candle Edge 1040,Laptop,Candle,2304.74,1670.55,2015,24,1.811,SKU-CAN00941,Ultrabook,Edge,White,SUP016,China,2015-12-04,GST_STANDARD,Protective case,True,True,"ultrabook designed for travel-based work and presentations, in the edge family and supplied by candle with a 24-month warranty."
