order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0001073,HORD000348,PRD0637,1,1350.41,1350.41
HITM0001074,HORD000348,PRD0920,1,53.18,53.18
HITM0001075,HORD000348,PRD0460,1,19.84,19.84
HITM0001076,HORD000348,PRD0290,1,154.65,154.65
HITM0001077,HORD000348,PRD0271,1,1523.72,1523.72
HITM0004752,HORD001525,PRD0571,2,3063.56,6127.12
HITM0004753,HORD001525,PRD0080,2,60.33,120.66
HITM0004754,HORD001525,PRD0732,1,729.81,729.81
HITM0004755,HORD001525,PRD0530,1,14.38,14.38
HITM0004677,HORD001500,PRD0874,1,2293.13,2293.13
HITM0004678,HORD001500,PRD0856,1,508.46,508.46
HITM0004679,HORD001500,PRD0825,1,363.11,363.11
HITM0001457,HORD000470,PRD0685,1,1109.03,1109.03
HITM0001458,HORD000470,PRD0728,1,504.43,504.43
HITM0001459,HORD000470,PRD0798,1,999.78,999.78
HITM0001460,HORD000470,PRD0815,1,261.87,261.87
HITM0007780,HORD002473,PRD0880,1,291.86,291.86
HITM0007781,HORD002473,PRD0303,1,1407.52,1407.52
HITM0007782,HORD002473,PRD0108,1,323.48,323.48
HITM0007783,HORD002473,PRD0181,1,2668.69,2668.69
HITM0014916,HORD004745,PRD0506,2,551.69,1103.38
HITM0014917,HORD004745,PRD0274,1,1538.07,1538.07
HITM0005425,HORD001733,PRD0278,1,509.34,509.34
HITM0005426,HORD001733,PRD0089,1,739.15,739.15
HITM0006963,HORD002223,PRD0488,1,281.31,281.31
HITM0006964,HORD002223,PRD0787,1,189.07,189.07
HITM0005284,HORD001688,PRD0606,1,74.13,74.13
HITM0005285,HORD001688,PRD0121,2,3142.89,6285.78
HITM0005286,HORD001688,PRD0160,1,361.95,361.95
HITM0004227,HORD001358,PRD0737,1,420.63,420.63
HITM0004228,HORD001358,PRD0973,1,703.36,703.36
HITM0004229,HORD001358,PRD0511,1,1327.08,1327.08
HITM0010605,HORD003375,PRD0097,2,2083.5,4167.0
HITM0010606,HORD003375,PRD0448,1,1025.21,1025.21
HITM0010607,HORD003375,PRD0069,1,402.1,402.1
HITM0010608,HORD003375,PRD0800,2,334.97,669.94
HITM0001677,HORD000544,PRD0499,1,1328.97,1328.97
HITM0001678,HORD000544,PRD0545,1,1080.38,1080.38
HITM0001679,HORD000544,PRD0226,1,202.49,202.49
HITM0011334,HORD003610,PRD0645,2,262.13,524.26
HITM0011335,HORD003610,PRD0052,1,1015.78,1015.78
HITM0011336,HORD003610,PRD0879,1,287.13,287.13
HITM0011337,HORD003610,PRD0168,2,341.32,682.64
HITM0000703,HORD000229,PRD0124,1,1400.78,1400.78
HITM0000704,HORD000229,PRD0062,1,685.19,685.19
HITM0000705,HORD000229,PRD0164,1,649.27,649.27
HITM0000706,HORD000229,PRD0375,1,495.35,495.35
HITM0011201,HORD003570,PRD0105,1,325.21,325.21
HITM0011202,HORD003570,PRD0218,1,490.11,490.11
HITM0011203,HORD003570,PRD0200,2,148.27,296.54
HITM0011204,HORD003570,PRD0158,1,751.25,751.25
HITM0010758,HORD003426,PRD0290,2,154.65,309.3
HITM0010759,HORD003426,PRD0186,1,480.83,480.83
HITM0010760,HORD003426,PRD0425,1,932.26,932.26
HITM0011441,HORD003644,PRD0388,2,652.95,1305.9
HITM0011442,HORD003644,PRD0330,1,265.81,265.81
HITM0011443,HORD003644,PRD0067,2,374.02,748.04
HITM0011444,HORD003644,PRD0706,1,493.43,493.43
HITM0000825,HORD000268,PRD0913,2,1306.73,2613.46
HITM0008845,HORD002810,PRD0456,1,690.03,690.03
HITM0008846,HORD002810,PRD0221,1,2253.19,2253.19
HITM0008847,HORD002810,PRD0273,1,469.96,469.96
HITM0006848,HORD002185,PRD0806,1,210.08,210.08
HITM0006849,HORD002185,PRD0747,1,1353.66,1353.66
HITM0006850,HORD002185,PRD0015,1,238.76,238.76
HITM0006851,HORD002185,PRD0080,1,60.33,60.33
HITM0006882,HORD002196,PRD0156,1,400.24,400.24
HITM0006883,HORD002196,PRD0541,1,1257.3,1257.3
HITM0006884,HORD002196,PRD0073,2,900.89,1801.78
HITM0006885,HORD002196,PRD0659,1,725.61,725.61
HITM0011712,HORD003731,PRD0110,1,113.31,113.31
HITM0011713,HORD003731,PRD0557,1,114.56,114.56
HITM0011714,HORD003731,PRD0864,1,3828.18,3828.18
HITM0011715,HORD003731,PRD0962,2,482.88,965.76
HITM0013263,HORD004218,PRD0920,1,53.18,53.18
HITM0013264,HORD004218,PRD0259,1,409.08,409.08
HITM0013265,HORD004218,PRD0442,2,1758.97,3517.94
HITM0013266,HORD004218,PRD0341,1,1098.33,1098.33
HITM0005085,HORD001628,PRD0969,1,1212.01,1212.01
HITM0012949,HORD004124,PRD0996,2,455.11,910.22
HITM0000863,HORD000279,PRD0577,1,1656.23,1656.23
HITM0000864,HORD000279,PRD0113,1,795.05,795.05
HITM0000865,HORD000279,PRD0740,1,366.0,366.0
HITM0011523,HORD003671,PRD0851,2,2462.55,4925.1
HITM0011524,HORD003671,PRD0468,1,254.35,254.35
HITM0011525,HORD003671,PRD0703,1,529.32,529.32
HITM0002799,HORD000902,PRD0630,2,227.99,455.98
HITM0002800,HORD000902,PRD0607,2,113.06,226.12
HITM0002801,HORD000902,PRD0965,1,536.69,536.69
HITM0005012,HORD001605,PRD0242,1,600.25,600.25
HITM0005013,HORD001605,PRD0805,1,1196.95,1196.95
HITM0005014,HORD001605,PRD0978,1,452.17,452.17
HITM0005015,HORD001605,PRD0049,1,740.34,740.34
HITM0005016,HORD001605,PRD0330,2,265.81,531.62
HITM0006178,HORD001976,PRD0685,1,1109.03,1109.03
HITM0006179,HORD001976,PRD0821,1,1163.73,1163.73
HITM0006180,HORD001976,PRD0660,2,137.13,274.26
HITM0004477,HORD001436,PRD0667,1,2144.83,2144.83
HITM0004478,HORD001436,PRD0688,1,409.87,409.87
HITM0010431,HORD003315,PRD0673,1,373.06,373.06
HITM0010432,HORD003315,PRD0235,1,158.61,158.61
HITM0006294,HORD002012,PRD0453,1,481.9,481.9
HITM0006295,HORD002012,PRD0047,1,64.28,64.28
HITM0006296,HORD002012,PRD0479,2,1360.38,2720.76
HITM0010370,HORD003297,PRD0546,1,227.79,227.79
HITM0010371,HORD003297,PRD0338,2,472.36,944.72
HITM0010372,HORD003297,PRD0254,1,2250.67,2250.67
HITM0010373,HORD003297,PRD0595,1,108.82,108.82
HITM0005715,HORD001828,PRD0793,1,454.0,454.0
HITM0005716,HORD001828,PRD0283,2,1338.12,2676.24
HITM0005717,HORD001828,PRD0844,1,3468.14,3468.14
HITM0000212,HORD000073,PRD0919,1,1308.07,1308.07
HITM0000213,HORD000073,PRD0763,1,1579.7,1579.7
HITM0005458,HORD001744,PRD0128,1,155.79,155.79
HITM0005459,HORD001744,PRD0150,2,189.45,378.9
HITM0005460,HORD001744,PRD0672,1,1690.15,1690.15
HITM0006806,HORD002172,PRD0301,1,1938.69,1938.69
HITM0006807,HORD002172,PRD0709,3,320.78,962.34
HITM0006808,HORD002172,PRD0392,1,827.61,827.61
HITM0006809,HORD002172,PRD0060,1,170.83,170.83
HITM0003405,HORD001097,PRD0736,2,508.97,1017.94
HITM0003406,HORD001097,PRD0617,1,629.04,629.04
HITM0003407,HORD001097,PRD0555,1,159.32,159.32
HITM0000496,HORD000166,PRD0971,1,1257.81,1257.81
HITM0000497,HORD000166,PRD0685,1,1109.03,1109.03
HITM0000498,HORD000166,PRD0877,1,507.09,507.09
HITM0000499,HORD000166,PRD0552,3,643.85,1931.55
HITM0015086,HORD004800,PRD0449,1,168.36,168.36
HITM0015087,HORD004800,PRD0197,1,1972.76,1972.76
HITM0015088,HORD004800,PRD0956,3,584.64,1753.92
HITM0004618,HORD001481,PRD0950,1,108.8,108.8
HITM0004619,HORD001481,PRD0845,1,323.81,323.81
HITM0004620,HORD001481,PRD0857,1,160.36,160.36
HITM0009642,HORD003061,PRD0100,1,400.25,400.25
HITM0015111,HORD004807,PRD0755,1,802.94,802.94
HITM0015112,HORD004807,PRD0156,1,400.24,400.24
HITM0015113,HORD004807,PRD0812,1,1025.12,1025.12
HITM0015114,HORD004807,PRD0523,1,911.73,911.73
HITM0015115,HORD004807,PRD0743,2,651.04,1302.08
HITM0009404,HORD002985,PRD0030,1,405.09,405.09
HITM0009405,HORD002985,PRD0550,1,112.99,112.99
HITM0009406,HORD002985,PRD0557,1,114.56,114.56
HITM0012380,HORD003954,PRD0555,2,159.32,318.64
HITM0012381,HORD003954,PRD0519,1,154.53,154.53
HITM0012382,HORD003954,PRD0858,1,179.07,179.07
HITM0012383,HORD003954,PRD0133,1,1145.34,1145.34
HITM0012384,HORD003954,PRD0181,1,2668.69,2668.69
HITM0013688,HORD004356,PRD0320,1,154.64,154.64
HITM0013689,HORD004356,PRD0290,2,154.65,309.3
HITM0013690,HORD004356,PRD0908,1,81.42,81.42
HITM0013691,HORD004356,PRD0453,2,481.9,963.8
HITM0013692,HORD004356,PRD0860,1,113.03,113.03
HITM0009243,HORD002937,PRD0512,1,853.36,853.36
HITM0009244,HORD002937,PRD0280,1,105.66,105.66
HITM0009245,HORD002937,PRD0002,2,455.28,910.56
HITM0003933,HORD001266,PRD0023,1,688.53,688.53
HITM0003934,HORD001266,PRD0409,1,200.48,200.48
HITM0003935,HORD001266,PRD0410,2,401.28,802.56
HITM0003936,HORD001266,PRD0466,2,362.96,725.92
HITM0013241,HORD004211,PRD0959,1,1028.98,1028.98
HITM0013242,HORD004211,PRD0228,2,419.86,839.72
HITM0004948,HORD001585,PRD0311,1,3180.87,3180.87
HITM0004949,HORD001585,PRD0109,1,429.51,429.51
HITM0004950,HORD001585,PRD0120,1,348.09,348.09
HITM0004965,HORD001590,PRD0708,3,1076.81,3230.43
HITM0004966,HORD001590,PRD0211,1,901.64,901.64
HITM0003615,HORD001165,PRD0730,2,418.77,837.54
HITM0003616,HORD001165,PRD0506,2,551.69,1103.38
HITM0003617,HORD001165,PRD0180,1,386.36,386.36
HITM0013632,HORD004339,PRD0408,3,402.17,1206.51
HITM0013633,HORD004339,PRD0760,1,36.27,36.27
HITM0013634,HORD004339,PRD0439,1,74.96,74.96
HITM0011643,HORD003709,PRD0606,1,74.13,74.13
HITM0011644,HORD003709,PRD0953,1,536.06,536.06
HITM0011645,HORD003709,PRD0010,1,23.5,23.5
HITM0011646,HORD003709,PRD0803,1,1082.24,1082.24
HITM0012725,HORD004058,PRD0938,1,327.05,327.05
HITM0012726,HORD004058,PRD0249,2,871.19,1742.38
HITM0012727,HORD004058,PRD0222,1,1721.64,1721.64
HITM0000105,HORD000036,PRD0965,2,536.69,1073.38
HITM0000106,HORD000036,PRD0291,2,2310.69,4621.38
HITM0000107,HORD000036,PRD0406,1,482.25,482.25
HITM0012765,HORD004070,PRD0734,3,1722.21,5166.63
HITM0012766,HORD004070,PRD0305,1,387.39,387.39
HITM0005367,HORD001713,PRD0150,1,189.45,189.45
HITM0005368,HORD001713,PRD0298,2,275.37,550.74
HITM0005369,HORD001713,PRD0527,1,1407.36,1407.36
HITM0005370,HORD001713,PRD0565,2,1021.79,2043.58
HITM0001447,HORD000466,PRD0588,1,277.14,277.14
HITM0001448,HORD000466,PRD0839,2,835.25,1670.5
HITM0000816,HORD000265,PRD0923,3,1251.17,3753.51
HITM0000817,HORD000265,PRD0094,1,3733.59,3733.59
HITM0000818,HORD000265,PRD0590,1,54.96,54.96
HITM0001246,HORD000401,PRD0626,1,521.1,521.1
HITM0001247,HORD000401,PRD0202,2,1891.9,3783.8
HITM0003223,HORD001035,PRD0780,1,297.57,297.57
HITM0003224,HORD001035,PRD0175,1,1014.37,1014.37
HITM0003225,HORD001035,PRD0887,1,1400.8,1400.8
HITM0012731,HORD004060,PRD0741,1,2701.76,2701.76
HITM0012732,HORD004060,PRD0126,1,464.05,464.05
HITM0012733,HORD004060,PRD0361,1,2730.19,2730.19
HITM0012734,HORD004060,PRD0507,2,954.32,1908.64
HITM0012735,HORD004060,PRD0176,2,653.3,1306.6
HITM0014996,HORD004769,PRD0076,2,705.93,1411.86
HITM0014997,HORD004769,PRD0257,1,637.63,637.63
HITM0014998,HORD004769,PRD0580,1,109.85,109.85
HITM0014999,HORD004769,PRD0527,1,1407.36,1407.36
HITM0012901,HORD004109,PRD0817,1,2026.78,2026.78
HITM0012902,HORD004109,PRD0331,1,1570.55,1570.55
HITM0012903,HORD004109,PRD0617,1,629.04,629.04
HITM0012881,HORD004102,PRD0578,1,625.32,625.32
HITM0012882,HORD004102,PRD0108,2,323.48,646.96
HITM0012883,HORD004102,PRD0763,1,1579.7,1579.7
HITM0011641,HORD003708,PRD0091,1,2264.24,2264.24
HITM0011642,HORD003708,PRD0015,2,238.76,477.52
HITM0003226,HORD001036,PRD0861,1,3043.65,3043.65
HITM0003227,HORD001036,PRD0209,1,164.63,164.63
HITM0003228,HORD001036,PRD0350,1,142.11,142.11
HITM0003229,HORD001036,PRD0588,1,277.14,277.14
HITM0003230,HORD001036,PRD0268,1,1094.58,1094.58
HITM0008177,HORD002601,PRD0488,1,281.31,281.31
HITM0008178,HORD002601,PRD0795,1,841.05,841.05
HITM0008179,HORD002601,PRD0544,1,1611.97,1611.97
HITM0010149,HORD003227,PRD0028,3,855.88,2567.64
HITM0006392,HORD002042,PRD0400,1,249.11,249.11
HITM0008290,HORD002633,PRD0171,1,1970.35,1970.35
HITM0008291,HORD002633,PRD0237,1,1587.04,1587.04
HITM0008292,HORD002633,PRD0704,1,2975.95,2975.95
HITM0008293,HORD002633,PRD0658,3,353.59,1060.77
HITM0009196,HORD002921,PRD0350,1,142.11,142.11
HITM0009197,HORD002921,PRD0020,1,47.5,47.5
HITM0012664,HORD004041,PRD0635,1,809.45,809.45
HITM0012665,HORD004041,PRD0530,1,14.38,14.38
HITM0012666,HORD004041,PRD0175,1,1014.37,1014.37
HITM0003197,HORD001026,PRD0159,1,1281.12,1281.12
HITM0003198,HORD001026,PRD0746,1,804.31,804.31
HITM0003199,HORD001026,PRD0300,2,158.44,316.88
HITM0003200,HORD001026,PRD0314,1,1247.26,1247.26
HITM0003201,HORD001026,PRD0225,1,255.65,255.65
HITM0000308,HORD000103,PRD0196,1,206.29,206.29
HITM0000309,HORD000103,PRD0090,2,99.88,199.76
HITM0000310,HORD000103,PRD0559,1,531.55,531.55
HITM0003031,HORD000973,PRD0248,2,1065.71,2131.42
HITM0003032,HORD000973,PRD0785,1,86.54,86.54
HITM0003033,HORD000973,PRD0691,2,2417.17,4834.34
HITM0003034,HORD000973,PRD0365,1,489.23,489.23
HITM0004930,HORD001579,PRD0588,1,277.14,277.14
HITM0004931,HORD001579,PRD0017,1,1979.17,1979.17
HITM0013614,HORD004335,PRD0965,1,536.69,536.69
HITM0013615,HORD004335,PRD0486,1,706.44,706.44
HITM0013616,HORD004335,PRD0186,1,480.83,480.83
HITM0013617,HORD004335,PRD0223,1,1020.19,1020.19
HITM0009476,HORD003008,PRD0628,1,219.29,219.29
HITM0009477,HORD003008,PRD0354,1,1130.05,1130.05
HITM0009478,HORD003008,PRD0657,2,1084.44,2168.88
HITM0009479,HORD003008,PRD0447,1,1044.91,1044.91
HITM0002580,HORD000835,PRD0076,1,705.93,705.93
HITM0002581,HORD000835,PRD0848,2,289.88,579.76
HITM0013956,HORD004435,PRD0953,1,536.06,536.06
HITM0013957,HORD004435,PRD0189,1,1162.73,1162.73
HITM0003886,HORD001253,PRD0359,2,196.54,393.08
HITM0003887,HORD001253,PRD0030,1,405.09,405.09
HITM0005483,HORD001754,PRD0221,1,2253.19,2253.19
HITM0005484,HORD001754,PRD0325,3,161.7,485.1
HITM0001164,HORD000376,PRD0858,1,179.07,179.07
HITM0001165,HORD000376,PRD0615,1,159.68,159.68
HITM0001166,HORD000376,PRD0109,1,429.51,429.51
HITM0011491,HORD003661,PRD0617,1,629.04,629.04
HITM0011492,HORD003661,PRD0663,1,599.38,599.38
HITM0000202,HORD000069,PRD0455,1,191.31,191.31
HITM0000203,HORD000069,PRD0180,1,386.36,386.36
HITM0007922,HORD002518,PRD0226,1,202.49,202.49
HITM0007923,HORD002518,PRD0533,1,789.09,789.09
HITM0001442,HORD000464,PRD0780,3,297.57,892.71
HITM0001443,HORD000464,PRD0492,1,1105.9,1105.9
HITM0000607,HORD000199,PRD0590,2,54.96,109.92
HITM0000608,HORD000199,PRD0460,1,19.84,19.84
HITM0000609,HORD000199,PRD0038,1,769.34,769.34
HITM0000929,HORD000301,PRD0265,2,1188.22,2376.44
HITM0000930,HORD000301,PRD0794,2,1445.08,2890.16
HITM0000931,HORD000301,PRD0438,1,767.87,767.87
HITM0008609,HORD002736,PRD0402,1,400.07,400.07
HITM0003556,HORD001148,PRD0030,1,405.09,405.09
HITM0003557,HORD001148,PRD0849,1,216.96,216.96
HITM0015506,HORD004937,PRD0266,1,189.02,189.02
HITM0015507,HORD004937,PRD0102,2,581.67,1163.34
HITM0015508,HORD004937,PRD0531,1,2895.4,2895.4
HITM0013511,HORD004301,PRD0782,1,483.91,483.91
HITM0013512,HORD004301,PRD0362,1,1208.57,1208.57
HITM0013513,HORD004301,PRD0375,1,495.35,495.35
HITM0010367,HORD003296,PRD0926,1,546.12,546.12
HITM0010368,HORD003296,PRD0470,1,91.58,91.58
HITM0010369,HORD003296,PRD0346,1,470.11,470.11
HITM0005081,HORD001627,PRD0103,1,421.42,421.42
HITM0005082,HORD001627,PRD0362,1,1208.57,1208.57
HITM0005083,HORD001627,PRD0466,1,362.96,362.96
HITM0005084,HORD001627,PRD0160,1,361.95,361.95
HITM0012762,HORD004069,PRD0544,2,1611.97,3223.94
HITM0012763,HORD004069,PRD0528,3,478.44,1435.32
HITM0012764,HORD004069,PRD0785,1,86.54,86.54
HITM0008508,HORD002705,PRD0794,1,1445.08,1445.08
HITM0008509,HORD002705,PRD0455,1,191.31,191.31
HITM0008510,HORD002705,PRD0674,1,3768.2,3768.2
HITM0008511,HORD002705,PRD0002,1,455.28,455.28
HITM0008303,HORD002637,PRD0839,1,835.25,835.25
HITM0008304,HORD002637,PRD0310,1,351.06,351.06
HITM0008305,HORD002637,PRD0875,2,243.6,487.2
HITM0008306,HORD002637,PRD0929,1,1112.27,1112.27
HITM0008268,HORD002627,PRD0068,1,316.68,316.68
HITM0008269,HORD002627,PRD0960,1,322.58,322.58
HITM0008270,HORD002627,PRD0187,2,2390.01,4780.02
HITM0008271,HORD002627,PRD0481,1,3068.96,3068.96
HITM0008272,HORD002627,PRD0511,1,1327.08,1327.08
HITM0012614,HORD004023,PRD0483,1,436.08,436.08
HITM0012615,HORD004023,PRD0293,1,1383.27,1383.27
HITM0012616,HORD004023,PRD0132,2,691.37,1382.74
HITM0000027,HORD000011,PRD0232,1,358.39,358.39
HITM0000028,HORD000011,PRD0753,1,377.42,377.42
HITM0002307,HORD000746,PRD0027,1,431.75,431.75
HITM0002308,HORD000746,PRD0839,1,835.25,835.25
HITM0002309,HORD000746,PRD0645,1,262.13,262.13
HITM0002310,HORD000746,PRD0260,1,100.02,100.02
HITM0015016,HORD004775,PRD0787,1,189.07,189.07
HITM0015017,HORD004775,PRD0568,1,670.01,670.01
HITM0015018,HORD004775,PRD0094,1,3733.59,3733.59
HITM0015019,HORD004775,PRD0939,1,966.3,966.3
HITM0003753,HORD001210,PRD0970,2,203.54,407.08
HITM0003754,HORD001210,PRD0214,2,753.54,1507.08
HITM0003755,HORD001210,PRD0093,2,1330.98,2661.96
HITM0014829,HORD004718,PRD0139,1,877.46,877.46
HITM0014830,HORD004718,PRD0072,1,1642.51,1642.51
HITM0014831,HORD004718,PRD0232,1,358.39,358.39
HITM0014832,HORD004718,PRD0956,1,584.64,584.64
HITM0014833,HORD004718,PRD0925,2,557.83,1115.66
HITM0009437,HORD002997,PRD0236,1,135.01,135.01
HITM0009438,HORD002997,PRD0456,2,690.03,1380.06
HITM0009439,HORD002997,PRD0261,1,2576.1,2576.1
HITM0011881,HORD003785,PRD0272,3,1161.16,3483.48
HITM0011882,HORD003785,PRD0607,2,113.06,226.12
HITM0011883,HORD003785,PRD0717,2,1445.8,2891.6
HITM0004155,HORD001337,PRD0485,1,283.51,283.51
HITM0004156,HORD001337,PRD0158,2,751.25,1502.5
HITM0004157,HORD001337,PRD0687,1,200.01,200.01
HITM0014335,HORD004560,PRD0507,1,954.32,954.32
HITM0014336,HORD004560,PRD0479,1,1360.38,1360.38
HITM0014337,HORD004560,PRD0970,1,203.54,203.54
HITM0002459,HORD000797,PRD0403,1,1021.92,1021.92
HITM0002460,HORD000797,PRD0992,1,1431.3,1431.3
HITM0004132,HORD001328,PRD0413,2,420.29,840.58
HITM0004133,HORD001328,PRD0930,1,62.22,62.22
HITM0002293,HORD000741,PRD0082,2,1101.3,2202.6
HITM0002294,HORD000741,PRD0037,1,2028.72,2028.72
HITM0002295,HORD000741,PRD0540,1,16.38,16.38
HITM0002296,HORD000741,PRD0550,1,112.99,112.99
HITM0002297,HORD000741,PRD0922,1,1800.32,1800.32
HITM0009854,HORD003132,PRD0720,1,216.18,216.18
HITM0009855,HORD003132,PRD0756,1,177.47,177.47
HITM0009856,HORD003132,PRD0464,1,4106.6,4106.6
HITM0009857,HORD003132,PRD0366,1,547.49,547.49
HITM0003106,HORD000995,PRD0995,1,69.16,69.16
HITM0003107,HORD000995,PRD0212,1,1821.52,1821.52
HITM0003108,HORD000995,PRD0782,1,483.91,483.91
HITM0003109,HORD000995,PRD0478,1,966.98,966.98
HITM0012516,HORD003993,PRD0862,1,717.42,717.42
HITM0012517,HORD003993,PRD0212,3,1821.52,5464.56
HITM0011305,HORD003601,PRD0524,2,2636.76,5273.52
HITM0011306,HORD003601,PRD0756,1,177.47,177.47
HITM0011307,HORD003601,PRD0003,1,472.24,472.24
HITM0015661,HORD004991,PRD0789,1,416.43,416.43
HITM0015662,HORD004991,PRD0531,1,2895.4,2895.4
HITM0015663,HORD004991,PRD0284,1,600.42,600.42
HITM0007963,HORD002530,PRD0676,1,45.2,45.2
HITM0007964,HORD002530,PRD0195,1,715.6,715.6
HITM0007965,HORD002530,PRD0747,1,1353.66,1353.66
HITM0007966,HORD002530,PRD0107,1,1601.0,1601.0
HITM0006493,HORD002076,PRD0960,1,322.58,322.58
HITM0006494,HORD002076,PRD0890,1,309.69,309.69
HITM0006495,HORD002076,PRD0163,2,1426.46,2852.92
HITM0015068,HORD004794,PRD0220,1,201.85,201.85
HITM0015069,HORD004794,PRD0237,2,1587.04,3174.08
HITM0006011,HORD001921,PRD0815,1,261.87,261.87
HITM0006012,HORD001921,PRD0760,2,36.27,72.54
HITM0006013,HORD001921,PRD0533,1,789.09,789.09
HITM0006014,HORD001921,PRD0110,2,113.31,226.62
HITM0006576,HORD002100,PRD0242,1,600.25,600.25
HITM0006577,HORD002100,PRD0598,1,723.86,723.86
HITM0013157,HORD004186,PRD0910,1,53.54,53.54
HITM0013158,HORD004186,PRD0699,1,373.99,373.99
HITM0013159,HORD004186,PRD0521,2,1257.03,2514.06
HITM0013160,HORD004186,PRD0056,1,258.5,258.5
HITM0005991,HORD001915,PRD0628,2,219.29,438.58
HITM0005992,HORD001915,PRD0437,2,2045.28,4090.56
HITM0005993,HORD001915,PRD0116,1,295.88,295.88
HITM0010843,HORD003453,PRD0934,1,789.27,789.27
HITM0010844,HORD003453,PRD0784,2,3893.33,7786.66
HITM0010845,HORD003453,PRD0023,1,688.53,688.53
HITM0011772,HORD003746,PRD0067,1,374.02,374.02
HITM0011773,HORD003746,PRD0162,1,318.31,318.31
HITM0011774,HORD003746,PRD0440,1,413.05,413.05
HITM0011775,HORD003746,PRD0612,1,385.34,385.34
HITM0003394,HORD001094,PRD0780,1,297.57,297.57
HITM0003395,HORD001094,PRD0180,1,386.36,386.36
HITM0003396,HORD001094,PRD0995,1,69.16,69.16
HITM0003397,HORD001094,PRD0439,1,74.96,74.96
HITM0004387,HORD001408,PRD0520,1,331.38,331.38
HITM0004388,HORD001408,PRD0908,1,81.42,81.42
HITM0008949,HORD002843,PRD0168,1,341.32,341.32
HITM0008950,HORD002843,PRD0642,1,1517.82,1517.82
HITM0008951,HORD002843,PRD0672,1,1690.15,1690.15
HITM0008952,HORD002843,PRD0096,1,569.77,569.77
HITM0001640,HORD000530,PRD0996,1,455.11,455.11
HITM0001641,HORD000530,PRD0960,2,322.58,645.16
HITM0001642,HORD000530,PRD0533,1,789.09,789.09
HITM0001643,HORD000530,PRD0994,1,1481.14,1481.14
HITM0002516,HORD000817,PRD0562,2,670.44,1340.88
HITM0002517,HORD000817,PRD0626,1,521.1,521.1
HITM0002518,HORD000817,PRD0073,2,900.89,1801.78
HITM0002519,HORD000817,PRD0526,1,208.36,208.36
HITM0009866,HORD003135,PRD0553,2,941.32,1882.64
HITM0009867,HORD003135,PRD0972,1,1389.65,1389.65
HITM0001382,HORD000445,PRD0374,2,772.23,1544.46
HITM0001383,HORD000445,PRD0695,1,663.83,663.83
HITM0001384,HORD000445,PRD0419,1,100.25,100.25
HITM0001385,HORD000445,PRD0945,1,730.35,730.35
HITM0008283,HORD002631,PRD0594,1,2821.84,2821.84
HITM0008284,HORD002631,PRD0199,1,1349.0,1349.0
HITM0008285,HORD002631,PRD0393,1,310.3,310.3
HITM0011075,HORD003529,PRD0632,1,372.28,372.28
HITM0011626,HORD003703,PRD0512,1,853.36,853.36
HITM0011627,HORD003703,PRD0246,1,362.52,362.52
HITM0011628,HORD003703,PRD0454,1,1083.26,1083.26
HITM0011629,HORD003703,PRD0141,3,995.53,2986.59
HITM0006210,HORD001986,PRD0843,1,1192.62,1192.62
HITM0006211,HORD001986,PRD0375,2,495.35,990.7
HITM0006212,HORD001986,PRD0534,1,781.55,781.55
HITM0006213,HORD001986,PRD0158,1,751.25,751.25
HITM0006214,HORD001986,PRD0398,1,809.04,809.04
HITM0003971,HORD001277,PRD0250,1,376.98,376.98
HITM0003972,HORD001277,PRD0859,2,1242.69,2485.38
HITM0003973,HORD001277,PRD0440,1,413.05,413.05
HITM0002839,HORD000914,PRD0621,1,3087.07,3087.07
HITM0002840,HORD000914,PRD0739,1,1069.28,1069.28
HITM0002841,HORD000914,PRD0019,1,1401.86,1401.86
HITM0000447,HORD000151,PRD0572,2,1338.04,2676.08
HITM0006364,HORD002034,PRD0655,1,1032.43,1032.43
HITM0006365,HORD002034,PRD0527,1,1407.36,1407.36
HITM0006366,HORD002034,PRD0343,3,634.07,1902.21
HITM0006367,HORD002034,PRD0325,1,161.7,161.7
HITM0014269,HORD004541,PRD0284,1,600.42,600.42
HITM0014270,HORD004541,PRD0158,1,751.25,751.25
HITM0014271,HORD004541,PRD0930,1,62.22,62.22
HITM0008363,HORD002655,PRD0930,1,62.22,62.22
HITM0008364,HORD002655,PRD0929,1,1112.27,1112.27
HITM0008365,HORD002655,PRD0031,2,1902.42,3804.84
HITM0008366,HORD002655,PRD0868,2,1088.06,2176.12
HITM0008367,HORD002655,PRD0877,1,507.09,507.09
HITM0013341,HORD004245,PRD0845,1,323.81,323.81
HITM0013342,HORD004245,PRD0439,2,74.96,149.92
HITM0013343,HORD004245,PRD0710,1,193.26,193.26
HITM0013344,HORD004245,PRD0328,1,634.48,634.48
HITM0009143,HORD002902,PRD0760,1,36.27,36.27
HITM0009144,HORD002902,PRD0787,2,189.07,378.14
HITM0014449,HORD004599,PRD0047,1,64.28,64.28
HITM0014450,HORD004599,PRD0238,1,866.49,866.49
HITM0014451,HORD004599,PRD0087,1,2316.68,2316.68
HITM0014452,HORD004599,PRD0981,1,2201.61,2201.61
HITM0001494,HORD000482,PRD0396,1,385.11,385.11
HITM0001495,HORD000482,PRD0525,1,1134.69,1134.69
HITM0001496,HORD000482,PRD0965,2,536.69,1073.38
HITM0010537,HORD003352,PRD0059,1,602.47,602.47
